grid_gid,epdo_total,is_high_risk,risk_prob,predicted_risk
다사656453,69.0,1,0.5502,1
다사670442,8.0,0,0.1912,0
다사663483,69.0,1,0.5452,1
다사645452,8.0,0,0.4286,0
다사620454,8.0,0,0.6888,1
다사676443,8.0,0,0.4348,0
다사675444,8.0,0,0.6888,1
다사694449,8.0,0,0.6888,1
다사653454,69.0,1,0.4054,0
다사673413,8.0,0,0.6888,1
다사648438,8.0,0,0.6888,1
다사653434,8.0,0,0.6888,1
다사677451,8.0,0,0.6194,1
다사643464,8.0,0,0.6888,1
다사661475,8.0,0,0.6888,1
다사669442,1.0,0,0.1677,0
다사659455,8.0,0,0.2144,0
다사643450,1.0,0,0.7211,1
다사661479,8.0,0,0.2417,0
다사644452,8.0,0,0.3126,0
다사696433,8.0,0,0.4858,0
다사646459,8.0,0,0.4844,0
다사652475,8.0,0,0.7794,1
다사655457,8.0,0,0.3126,0
다사659469,8.0,0,0.5738,1
다사628457,8.0,0,0.4802,0
다사673452,8.0,0,0.4221,0
다사660483,8.0,0,0.6888,1
다사669459,8.0,0,0.4844,0
다사661483,8.0,0,0.2411,0
다사660461,8.0,0,0.239,0
다사684428,0.0,0,0.6888,1
다사637464,1.0,0,0.4844,0
다사649445,8.0,0,0.4192,0
다사684448,8.0,0,0.632,1
다사669421,8.0,0,0.6563,1
다사650470,6.0,0,0.3671,0
다사669457,1.0,0,0.223,0
다사655432,69.0,1,0.6888,1
다사641444,8.0,0,0.4303,0
다사621453,8.0,0,0.6755,1
다사628466,1.0,0,0.6888,1
다사665481,0.0,0,0.4844,0
다사658450,6.0,0,0.4464,0
다사629453,8.0,0,0.6884,1
다사657461,8.0,0,0.3126,0
다사691439,8.0,0,0.6334,1
다사643466,8.0,0,0.6888,1
다사656448,8.0,0,0.3433,0
다사668439,8.0,0,0.4895,0
다사648444,8.0,0,0.0552,0
다사656467,0.0,0,0.4031,0
다사643455,8.0,0,0.6888,1
다사663453,8.0,0,0.1703,0
다사653453,8.0,0,0.4054,0
다사654454,8.0,0,0.3126,0
다사652446,8.0,0,0.7131,1
다사639460,1.0,0,0.5675,1
다사661491,8.0,0,0.4844,0
다사657430,8.0,0,0.6888,1
다사653433,8.0,0,0.6888,1
다사663417,8.0,0,0.6888,1
다사668456,8.0,0,0.4193,0
다사629456,8.0,0,0.6958,1
다사627450,1.0,0,0.1723,0
다사655455,8.0,0,0.6888,1
다사672431,1.0,0,0.6257,1
다사661448,8.0,0,0.4894,0
다사677460,8.0,0,0.0293,0
다사676418,8.0,0,0.2081,0
다사657450,391.0,1,0.4756,0
다사662458,8.0,0,0.6888,1
다사648450,1.0,0,0.1423,0
다사671472,1.0,0,0.5675,1
다사658488,69.0,1,0.6888,1
다사643449,8.0,0,0.6811,1
다사678442,8.0,0,0.6004,1
다사672455,8.0,0,0.2285,0
다사670421,0.0,0,0.1664,0
다사644445,69.0,1,0.4216,0
다사660462,69.0,1,0.3767,0
다사668435,8.0,0,0.5602,1
다사688445,8.0,0,0.091,0
다사695443,8.0,0,0.629,1
다사688420,69.0,1,0.4031,0
다사640454,69.0,1,0.4691,0
다사669440,1.0,0,0.2769,0
다사644442,8.0,0,0.239,0
다사674441,8.0,0,0.5554,1
다사649472,8.0,0,0.3123,0
다사688442,8.0,0,0.556,1
다사651457,8.0,0,0.5675,1
다사683438,1.0,0,0.261,0
다사681452,1.0,0,0.5723,1
다사653452,8.0,0,0.239,0
다사659436,8.0,0,0.6572,1
다사687437,6.0,0,0.6375,1
다사656463,1.0,0,0.6815,1
다사675466,8.0,0,0.6888,1
다사634454,8.0,0,0.3607,0
다사634446,8.0,0,0.6888,1
다사675439,8.0,0,0.6236,1
다사654446,8.0,0,0.744,1
다사663443,69.0,1,0.7138,1
다사671419,8.0,0,0.5573,1
다사658436,69.0,1,0.6888,1
다사684436,8.0,0,0.5162,1
다사680454,8.0,0,0.4173,0
다사664479,1.0,0,0.6317,1
다사664443,8.0,0,0.6985,1
다사676447,8.0,0,0.2445,0
다사659450,69.0,1,0.7565,1
다사695436,8.0,0,0.2987,0
다사650473,0.0,0,0.2476,0
다사651475,8.0,0,0.6888,1
다사657438,8.0,0,0.6888,1
다사634464,8.0,0,0.4844,0
다사674433,8.0,0,0.4646,0
다사648467,6.0,0,0.6004,1
다사627461,8.0,0,0.4844,0
다사647473,8.0,0,0.6888,1
다사679435,6.0,0,0.4064,0
다사646470,8.0,0,0.6888,1
다사672430,0.0,0,0.3773,0
다사676453,8.0,0,0.3206,0
다사621451,8.0,0,0.6888,1
다사658451,8.0,0,0.6888,1
다사698443,0.0,0,0.6334,1
다사635461,6.0,0,0.1915,0
다사635453,8.0,0,0.5045,1
다사648449,0.0,0,0.6888,1
다사640453,0.0,0,0.3795,0
다사655431,69.0,1,0.6888,1
다사669417,8.0,0,0.6888,1
다사675421,8.0,0,0.5723,1
다사675429,69.0,1,0.4622,0
다사677440,8.0,0,0.481,0
다사649456,8.0,0,0.4031,0
다사664490,69.0,1,0.5675,1
다사656447,8.0,0,0.3607,0
다사686445,0.0,0,0.3997,0
다사669458,8.0,0,0.1841,0
다사692443,6.0,0,0.1217,0
다사664462,391.0,1,0.4844,0
다사659457,8.0,0,0.2529,0
다사676462,8.0,0,0.3126,0
다사692442,8.0,0,0.3997,0
다사643445,8.0,0,0.5271,1
다사668442,1.0,0,0.6334,1
다사647445,6.0,0,0.2116,0
다사641468,8.0,0,0.6334,1
다사651452,8.0,0,0.1677,0
다사678430,69.0,1,0.6888,1
다사648466,8.0,0,0.4844,0
다사650452,69.0,1,0.4232,0
다사667451,0.0,0,0.6888,1
다사667438,8.0,0,0.4374,0
다사683442,1.0,0,0.3126,0
다사638464,1.0,0,0.6334,1
다사646443,8.0,0,0.6888,1
다사682442,1.0,0,0.3662,0
다사627460,8.0,0,0.6888,1
다사666460,8.0,0,0.675,1
다사632450,1.0,0,0.2417,0
다사683446,8.0,0,0.472,0
다사675432,8.0,0,0.1803,0
다사659442,6.0,0,0.4054,0
다사673437,1.0,0,0.5266,1
다사642468,8.0,0,0.4858,0
다사660446,1.0,0,0.4303,0
다사625466,1.0,0,0.6888,1
다사677437,69.0,1,0.6421,1
다사695432,8.0,0,0.6191,1
다사663481,8.0,0,0.6614,1
다사645450,8.0,0,0.3997,0
다사666442,8.0,0,0.6888,1
다사620460,8.0,0,0.4844,0
다사678437,1.0,0,0.7394,1
다사652448,8.0,0,0.1677,0
다사619457,8.0,0,0.6888,1
다사678431,8.0,0,0.6888,1
다사671454,69.0,1,0.8051,1
다사665428,0.0,0,0.4844,0
다사645445,1.0,0,0.3997,0
다사662476,69.0,1,0.344,0
다사651449,69.0,1,0.4303,0
다사652449,8.0,0,0.0356,0
다사639448,8.0,0,0.471,0
다사662491,69.0,1,0.4173,0
다사677417,1.0,0,0.6888,1
다사669444,1.0,0,0.6004,1
다사664484,8.0,0,0.3126,0
다사680423,69.0,1,0.6674,1
다사661485,8.0,0,0.6076,1
다사649446,1.0,0,0.1779,0
다사693441,8.0,0,0.1601,0
다사648473,69.0,1,0.6888,1
다사676468,8.0,0,0.5408,1
다사660449,69.0,1,0.623,1
다사625465,8.0,0,0.6888,1
다사621467,69.0,1,0.6888,1
다사666427,0.0,0,0.7506,1
다사679420,0.0,0,0.5193,1
다사644449,8.0,0,0.3126,0
다사692430,8.0,0,0.7431,1
다사672456,8.0,0,0.6888,1
다사693444,8.0,0,0.1723,0
다사634452,8.0,0,0.1723,0
다사672419,8.0,0,0.4888,0
다사678452,8.0,0,0.744,1
다사636458,8.0,0,0.6567,1
다사636453,69.0,1,0.6888,1
다사664478,0.0,0,0.6888,1
다사638450,8.0,0,0.5118,1
다사683431,8.0,0,0.4858,0
다사666447,8.0,0,0.2417,0
다사657426,69.0,1,0.6888,1
다사624450,69.0,1,0.6004,1
다사635466,69.0,1,0.6888,1
다사624449,8.0,0,0.2116,0
다사677426,8.0,0,0.6888,1
다사637451,8.0,0,0.4232,0
다사661435,69.0,1,0.7762,1
다사689448,1.0,0,0.6888,1
다사687442,8.0,0,0.678,1
다사677424,8.0,0,0.4173,0
다사663447,69.0,1,0.4064,0
다사679447,8.0,0,0.6113,1
다사692439,8.0,0,0.4716,0
다사688428,8.0,0,0.1776,0
다사655469,8.0,0,0.6888,1
다사657455,69.0,1,0.3827,0
다사652476,8.0,0,0.6888,1
다사675430,1.0,0,0.1018,0
다사651438,8.0,0,0.6888,1
다사652440,8.0,0,0.4844,0
다사696438,1.0,0,0.2428,0
다사666424,6.0,0,0.6884,1
다사677444,69.0,1,0.6888,1
다사641454,69.0,1,0.4475,0
다사656458,8.0,0,0.4844,0
다사657434,8.0,0,0.5675,1
다사665483,69.0,1,0.6329,1
다사619464,6.0,0,0.6888,1
다사634451,8.0,0,0.6267,1
다사629450,8.0,0,0.1677,0
다사650472,8.0,0,0.6888,1
다사662457,8.0,0,0.6649,1
다사690441,6.0,0,0.4617,0
다사682428,8.0,0,0.4031,0
다사651474,6.0,0,0.6888,1
다사665461,8.0,0,0.601,1
다사682443,0.0,0,0.725,1
다사647449,69.0,1,0.6933,1
다사662441,69.0,1,0.6649,1
다사621455,8.0,0,0.3126,0
다사663458,8.0,0,0.5848,1
다사690443,8.0,0,0.4064,0
다사639453,8.0,0,0.1732,0
다사658444,8.0,0,0.6888,1
다사669446,8.0,0,0.5157,1
다사654433,8.0,0,0.2116,0
다사675434,8.0,0,0.2476,0
다사624466,8.0,0,0.4888,0
다사663480,6.0,0,0.2683,0
다사668441,69.0,1,0.4844,0
다사646462,8.0,0,0.6567,1
다사630464,69.0,1,0.3126,0
다사655449,1.0,0,0.4014,0
다사691440,0.0,0,0.4844,0
다사664454,1.0,0,0.5118,1
다사672421,69.0,1,0.692,1
다사626462,8.0,0,0.3126,0
다사679451,8.0,0,0.2109,0
다사659481,69.0,1,0.5054,1
다사676438,8.0,0,0.2639,0
다사679438,8.0,0,0.5561,1
다사678468,8.0,0,0.078,0
다사659460,8.0,0,0.0916,0
다사673454,1.0,0,0.678,1
다사669418,6.0,0,0.6888,1
다사629463,8.0,0,0.6811,1
다사656440,69.0,1,0.6888,1
다사657459,69.0,1,0.5832,1
다사673412,8.0,0,0.6888,1
다사665448,8.0,0,0.1699,0
다사672418,69.0,1,0.4054,0
다사618463,8.0,0,0.6888,1
다사630454,8.0,0,0.2922,0
다사669443,1.0,0,0.3829,0
다사642467,8.0,0,0.4173,0
다사657458,0.0,0,0.4894,0
다사659470,8.0,0,0.6888,1
다사654481,8.0,0,0.6888,1
다사665421,69.0,1,0.7725,1
다사695442,8.0,0,0.4034,0
다사640446,8.0,0,0.3125,0
다사660458,8.0,0,0.6888,1
다사667431,8.0,0,0.2701,0
다사659489,8.0,0,0.6888,1
다사683417,69.0,1,0.4211,0
다사644468,8.0,0,0.6888,1
다사632454,8.0,0,0.0581,0
다사657446,1.0,0,0.0654,0
다사630459,1.0,0,0.6888,1
다사627466,1.0,0,0.6888,1
다사636449,8.0,0,0.3957,0
다사679419,8.0,0,0.6563,1
다사646445,69.0,1,0.3607,0
다사654450,8.0,0,0.3126,0
다사667427,8.0,0,0.3637,0
다사653435,0.0,0,0.4844,0
다사655452,69.0,1,0.5165,1
다사641451,69.0,1,0.5045,1
다사633447,8.0,0,0.4844,0
다사691437,69.0,1,0.5675,1
다사676440,8.0,0,0.2922,0
다사631457,8.0,0,0.1647,0
다사659454,8.0,0,0.2754,0
다사650454,8.0,0,0.1698,0
다사668423,8.0,0,0.5723,1
다사666419,8.0,0,0.5675,1
다사652477,8.0,0,0.6888,1
다사633448,8.0,0,0.1273,0
다사620466,8.0,0,0.6888,1
다사675464,8.0,0,0.2476,0
다사638463,69.0,1,0.5675,1
다사632466,1.0,0,0.6888,1
다사668448,8.0,0,0.7045,1
다사662463,1.0,0,0.4844,0
다사658435,1.0,0,0.328,0
다사673432,69.0,1,0.73,1
다사664461,8.0,0,0.3635,0
다사661472,69.0,1,0.6888,1
다사682466,69.0,1,0.6888,1
다사655454,8.0,0,0.4844,0
다사671449,8.0,0,0.0777,0
다사676451,8.0,0,0.6911,1
다사640468,8.0,0,0.6888,1
다사638447,6.0,0,0.4844,0
다사670454,8.0,0,0.4844,0
다사684425,8.0,0,0.6572,1
다사665458,8.0,0,0.7168,1
다사673418,1.0,0,0.744,1
다사663491,8.0,0,0.6888,1
다사671424,6.0,0,0.2184,0
다사680439,8.0,0,0.6451,1
다사650453,8.0,0,0.1677,0
다사652460,8.0,0,0.4993,0
다사657437,8.0,0,0.6888,1
다사662459,8.0,0,0.2654,0
다사669429,8.0,0,0.1172,0
다사666409,8.0,0,0.6888,1
다사696435,8.0,0,0.7786,1
다사682444,69.0,1,0.447,0
다사660479,1.0,0,0.1572,0
다사662420,8.0,0,0.4844,0
다사683441,6.0,0,0.4894,0
다사653477,8.0,0,0.6888,1
다사643452,8.0,0,0.6177,1
다사674457,8.0,0,0.5675,1
다사650462,1.0,0,0.4031,0
다사674412,8.0,0,0.6888,1
다사636452,1.0,0,0.6177,1
다사664474,8.0,0,0.6888,1
다사661427,69.0,1,0.6983,1
다사666446,8.0,0,0.376,0
다사653468,69.0,1,0.744,1
다사678446,69.0,1,0.7699,1
다사674413,8.0,0,0.6888,1
다사686438,8.0,0,0.6563,1
다사690445,8.0,0,0.261,0
다사668473,69.0,1,0.4844,0
다사637459,6.0,0,0.6888,1
다사667442,8.0,0,0.6888,1
다사675443,8.0,0,0.6888,1
다사666448,8.0,0,0.1373,0
다사629451,8.0,0,0.2417,0
다사671437,69.0,1,0.8033,1
다사660430,8.0,0,0.3443,0
다사678449,69.0,1,0.6576,1
다사666415,8.0,0,0.4844,0
다사643443,8.0,0,0.744,1
다사653458,8.0,0,0.2116,0
다사691445,8.0,0,0.5495,1
다사668410,391.0,1,0.6888,1
다사650466,8.0,0,0.4967,0
다사639447,1.0,0,0.4734,0
다사645444,8.0,0,0.6004,1
다사665474,8.0,0,0.6888,1
다사640445,8.0,0,0.2679,0
다사651440,8.0,0,0.4031,0
다사658427,6.0,0,0.4844,0
다사693445,8.0,0,0.5721,1
다사643442,8.0,0,0.6888,1
다사661426,69.0,1,0.6888,1
다사687439,1.0,0,0.6888,1
다사644460,8.0,0,0.6563,1
다사678428,8.0,0,0.6888,1
다사661438,8.0,0,0.6888,1
다사649464,8.0,0,0.5675,1
다사656456,8.0,0,0.4894,0
다사679416,1.0,0,0.4173,0
다사683453,69.0,1,0.328,0
다사662439,8.0,0,0.6947,1
다사638460,69.0,1,0.0329,0
다사655451,8.0,0,0.3997,0
다사637449,8.0,0,0.1373,0
다사683421,6.0,0,0.5543,1
다사657439,8.0,0,0.6888,1
다사647467,8.0,0,0.5561,1
다사667411,391.0,1,0.4844,0
다사679444,8.0,0,0.5355,1
다사670456,6.0,0,0.5989,1
다사663444,8.0,0,0.1647,0
다사667461,1.0,0,0.6888,1
다사654449,8.0,0,0.7677,1
다사641459,8.0,0,0.6334,1
다사645453,8.0,0,0.4582,0
다사645457,8.0,0,0.5408,1
다사630446,69.0,1,0.6888,1
다사666425,8.0,0,0.4844,0
다사633462,69.0,1,0.6888,1
다사655461,8.0,0,0.1732,0
다사654473,6.0,0,0.4844,0
다사657484,8.0,0,0.5897,1
다사695438,8.0,0,0.2249,0
다사639451,8.0,0,0.4286,0
다사633465,8.0,0,0.6888,1
다사687445,1.0,0,0.1685,0
다사641457,8.0,0,0.744,1
다사667433,8.0,0,0.2417,0
다사668402,69.0,1,0.4173,0
다사633464,8.0,0,0.5408,1
다사639466,8.0,0,0.6888,1
다사627464,8.0,0,0.4844,0
다사686439,8.0,0,0.5496,1
다사672439,69.0,1,0.7821,1
다사658487,1.0,0,0.6888,1
다사696434,8.0,0,0.4054,0
다사667447,8.0,0,0.5215,1
다사650439,69.0,1,0.5408,1
다사654440,8.0,0,0.5675,1
다사694443,1.0,0,0.4807,0
다사669448,69.0,1,0.6004,1
다사662452,8.0,0,0.339,0
다사662442,69.0,1,0.428,0
다사669425,8.0,0,0.1664,0
다사678424,8.0,0,0.4031,0
다사645451,8.0,0,0.1677,0
다사667452,391.0,1,0.4844,0
다사665427,8.0,0,0.5675,1
다사666432,1.0,0,0.1807,0
다사674419,1.0,0,0.6888,1
다사728501,0.0,0,0.4881,0
다사716529,8.0,0,0.6911,1
다사756490,8.0,0,0.0402,0
다사720519,8.0,0,0.2081,0
다사692452,8.0,0,0.5271,1
다사708495,69.0,1,0.6888,1
다사753495,8.0,0,0.368,0
다사728528,8.0,0,0.181,0
다사750500,8.0,0,0.4844,0
다사737493,1.0,0,0.1157,0
다사765492,8.0,0,0.6888,1
다사806468,8.0,0,0.6888,1
다사730515,8.0,0,0.7184,1
다사713528,8.0,0,0.6884,1
다사801474,8.0,0,0.5408,1
다사729505,8.0,0,0.4696,0
다사717531,69.0,1,0.6888,1
다사730505,1.0,0,0.4173,0
다사735489,391.0,1,0.6425,1
다사739492,8.0,0,0.5295,1
다사733491,69.0,1,0.1371,0
다사763445,8.0,0,0.6888,1
다사724483,1.0,0,0.2009,0
다사689424,69.0,1,0.7184,1
다사685417,8.0,0,0.6888,1
다사702493,0.0,0,0.6888,1
다사727509,69.0,1,0.6888,1
다사696471,8.0,0,0.4247,0
다사688425,8.0,0,0.5065,1
다사749491,1.0,0,0.4844,0
다사697431,8.0,0,0.2081,0
다사695456,8.0,0,0.1698,0
다사765435,8.0,0,0.4518,0
다사728508,8.0,0,0.4844,0
다사729495,0.0,0,0.73,1
다사709489,8.0,0,0.375,0
다사728499,8.0,0,0.3125,0
다사728500,8.0,0,0.6567,1
다사697432,8.0,0,0.5675,1
다사751480,69.0,1,0.5594,1
다사737502,69.0,1,0.6888,1
다사734506,69.0,1,0.5723,1
다사729525,8.0,0,0.0647,0
다사692459,8.0,0,0.4173,0
다사749478,8.0,0,0.6888,1
다사695461,8.0,0,0.4844,0
다사716490,8.0,0,0.3287,0
다사723531,69.0,1,0.6783,1
다사731477,69.0,1,0.4064,0
다사733492,8.0,0,0.5145,1
다사733516,8.0,0,0.3155,0
다사737486,8.0,0,0.3707,0
다사735488,8.0,0,0.2763,0
다사758470,8.0,0,0.4031,0
다사728537,1.0,0,0.6888,1
다사689423,8.0,0,0.6888,1
다사697453,8.0,0,0.6567,1
다사711496,8.0,0,0.6888,1
다사711488,8.0,0,0.4064,0
다사747489,1.0,0,0.4844,0
다사698491,69.0,1,0.6888,1
다사720522,0.0,0,0.3423,0
다사770430,1.0,0,0.6888,1
다사741492,8.0,0,0.5935,1
다사743503,6.0,0,0.4054,0
다사757494,1.0,0,0.5266,1
다사757481,8.0,0,0.6888,1
다사734483,1.0,0,0.3557,0
다사723518,8.0,0,0.4211,0
다사744476,8.0,0,0.1724,0
다사723508,8.0,0,0.3318,0
다사704462,8.0,0,0.4031,0
다사727504,8.0,0,0.4173,0
다사731521,69.0,1,0.5675,1
다사684461,69.0,1,0.4064,0
다사704456,8.0,0,0.6888,1
다사756494,69.0,1,0.5408,1
다사740485,69.0,1,0.3699,0
다사716524,0.0,0,0.226,0
다사759483,69.0,1,0.5147,1
다사758454,69.0,1,0.6888,1
다사730512,8.0,0,0.2081,0
다사751476,8.0,0,0.6888,1
다사693462,8.0,0,0.6888,1
다사711482,69.0,1,0.6888,1
다사752492,8.0,0,0.3714,0
다사713484,69.0,1,0.4173,0
다사727526,1.0,0,0.744,1
다사741499,69.0,1,0.6884,1
다사752500,8.0,0,0.4211,0
다사724537,8.0,0,0.6888,1
다사750495,1.0,0,0.4888,0
다사756484,8.0,0,0.7285,1
다사736479,0.0,0,0.6888,1
다사745498,6.0,0,0.5125,1
다사759486,8.0,0,0.5887,1
다사722487,8.0,0,0.6888,1
다사701463,8.0,0,0.0893,0
다사700450,8.0,0,0.7055,1
다사727514,8.0,0,0.73,1
다사767493,8.0,0,0.6888,1
다사753463,1.0,0,0.6888,1
다사764495,8.0,0,0.196,0
다사722486,8.0,0,0.6888,1
다사726514,8.0,0,0.4751,0
다사737492,8.0,0,0.2009,0
다사713492,8.0,0,0.1822,0
다사753464,1.0,0,0.6888,1
다사749492,6.0,0,0.5675,1
다사730529,0.0,0,0.2476,0
다사719527,69.0,1,0.4844,0
다사693429,8.0,0,0.6378,1
다사759488,8.0,0,0.3768,0
다사729501,8.0,0,0.6888,1
다사808464,0.0,0,0.3123,0
다사694457,6.0,0,0.4054,0
다사732519,8.0,0,0.6708,1
다사769434,8.0,0,0.6888,1
다사720465,8.0,0,0.6888,1
다사694415,0.0,0,0.4031,0
다사687455,8.0,0,0.6888,1
다사755489,8.0,0,0.7502,1
다사749496,1.0,0,0.5561,1
다사754493,1.0,0,0.045,0
다사703477,8.0,0,0.6888,1
다사736511,8.0,0,0.6888,1
다사718533,8.0,0,0.6888,1
다사754491,8.0,0,0.2508,0
다사719526,6.0,0,0.1698,0
다사739519,6.0,0,0.4221,0
다사722523,8.0,0,0.1271,0
다사756497,8.0,0,0.6888,1
다사730497,8.0,0,0.7135,1
다사730523,69.0,1,0.6727,1
다사722522,8.0,0,0.2871,0
다사726513,8.0,0,0.6888,1
다사731519,0.0,0,0.6888,1
다사734485,8.0,0,0.5288,1
다사696431,8.0,0,0.6113,1
다사714463,8.0,0,0.6888,1
다사722498,69.0,1,0.6888,1
다사688426,0.0,0,0.6888,1
다사742502,69.0,1,0.358,0
다사724519,8.0,0,0.5408,1
다사797476,8.0,0,0.6888,1
다사755484,8.0,0,0.4638,0
다사730516,8.0,0,0.4211,0
다사747513,69.0,1,0.4064,0
다사709462,8.0,0,0.358,0
다사725517,8.0,0,0.73,1
다사730463,8.0,0,0.2009,0
다사717532,8.0,0,0.6888,1
다사715525,0.0,0,0.5825,1
다사752471,69.0,1,0.6888,1
다사733507,8.0,0,0.5623,1
다사749488,8.0,0,0.2513,0
다사698461,8.0,0,0.6888,1
다사738468,8.0,0,0.6888,1
다사748490,8.0,0,0.4858,0
다사749487,69.0,1,0.3236,0
다사709478,69.0,1,0.1698,0
다사753503,1.0,0,0.6888,1
다사731480,8.0,0,0.6888,1
다사719524,1.0,0,0.6915,1
다사733519,8.0,0,0.4054,0
다사710482,0.0,0,0.6888,1
다사766441,8.0,0,0.6888,1
다사739509,8.0,0,0.7431,1
다사688416,8.0,0,0.4844,0
다사701462,8.0,0,0.6888,1
다사731479,8.0,0,0.358,0
다사744523,6.0,0,0.6888,1
다사731520,69.0,1,0.6567,1
다사757484,69.0,1,0.6888,1
다사768492,8.0,0,0.2631,0
다사761454,8.0,0,0.6888,1
다사743489,8.0,0,0.1316,0
다사737513,8.0,0,0.4173,0
다사720503,8.0,0,0.6988,1
다사757497,8.0,0,0.6888,1
다사732472,8.0,0,0.2009,0
다사804471,1.0,0,0.6888,1
다사805470,8.0,0,0.6888,1
다사728506,8.0,0,0.4844,0
다사745495,69.0,1,0.6911,1
다사756487,8.0,0,0.5466,1
다사742494,69.0,1,0.7193,1
다사738503,8.0,0,0.3703,0
다사696460,8.0,0,0.6888,1
다사732517,8.0,0,0.6888,1
다사759485,8.0,0,0.5408,1
다사684462,8.0,0,0.6888,1
다사745501,8.0,0,0.5105,1
다사695454,6.0,0,0.7107,1
다사698466,8.0,0,0.1595,0
다사745485,8.0,0,0.6888,1
다사718517,69.0,1,0.2081,0
다사682457,8.0,0,0.6888,1
다사728515,69.0,1,0.6541,1
다사763441,69.0,1,0.5504,1
다사720511,6.0,0,0.4858,0
다사747491,8.0,0,0.7322,1
다사727529,8.0,0,0.4412,0
다사808463,8.0,0,0.209,0
다사728521,8.0,0,0.2586,0
다사754489,69.0,1,0.2081,0
다사723525,8.0,0,0.4173,0
다사685420,69.0,1,0.1664,0
다사744504,8.0,0,0.6888,1
다사723512,8.0,0,0.5723,1
다사770428,8.0,0,0.6888,1
다사734468,8.0,0,0.6888,1
다사746495,6.0,0,0.4844,0
다사726528,69.0,1,0.5561,1
다사726498,8.0,0,0.6888,1
다사725498,8.0,0,0.6888,1
다사737481,8.0,0,0.3932,0
다사754464,0.0,0,0.4173,0
다사725512,69.0,1,0.6835,1
다사725516,8.0,0,0.358,0
다사692466,8.0,0,0.4031,0
다사709484,8.0,0,0.2877,0
다사689427,69.0,1,0.6317,1
다사726510,8.0,0,0.6888,1
다사716519,69.0,1,0.4844,0
다사734470,8.0,0,0.2099,0
다사701493,8.0,0,0.6888,1
다사715529,0.0,0,0.5935,1
다사752473,8.0,0,0.6888,1
다사712495,8.0,0,0.5686,1
다사734475,8.0,0,0.6888,1
다사730522,69.0,1,0.5561,1
다사762491,8.0,0,0.6888,1
다사754463,8.0,0,0.6888,1
다사754496,8.0,0,0.6888,1
다사736470,8.0,0,0.6334,1
다사706463,0.0,0,0.6888,1
다사711494,8.0,0,0.6888,1
다사720501,8.0,0,0.4844,0
다사742474,69.0,1,0.1647,0
다사766494,8.0,0,0.6888,1
다사717465,8.0,0,0.6888,1
다사698432,69.0,1,0.6378,1
다사697427,8.0,0,0.6888,1
다사728513,69.0,1,0.5826,1
다사756495,8.0,0,0.6888,1
다사734465,69.0,1,0.5229,1
다사726503,8.0,0,0.6888,1
다사746485,6.0,0,0.2081,0
다사735515,6.0,0,0.6888,1
다사696432,8.0,0,0.4173,0
다사721520,69.0,1,0.5723,1
다사732520,69.0,1,0.2476,0
다사713477,8.0,0,0.6888,1
다사697457,8.0,0,0.1681,0
다사758495,8.0,0,0.3557,0
다사731516,69.0,1,0.6888,1
다사739493,0.0,0,0.4844,0
다사763444,8.0,0,0.6888,1
다사699491,8.0,0,0.6888,1
다사770420,8.0,0,0.6888,1
다사740479,6.0,0,0.6888,1
다사731504,8.0,0,0.6317,1
다사723507,8.0,0,0.7144,1
다사735491,69.0,1,0.5244,1
다사736512,69.0,1,0.7677,1
다사757459,1.0,0,0.6888,1
다사752469,8.0,0,0.6888,1
다사764437,1.0,0,0.2831,0
다사761489,69.0,1,0.5723,1
다사699451,8.0,0,0.4173,0
다사733482,8.0,0,0.2236,0
다사746500,8.0,0,0.6888,1
다사736509,8.0,0,0.6995,1
다사750488,0.0,0,0.4247,0
다사705495,8.0,0,0.6888,1
다사732506,69.0,1,0.4173,0
다사758496,8.0,0,0.6888,1
다사718525,69.0,1,0.7234,1
다사744480,8.0,0,0.6888,1
다사739496,8.0,0,0.1664,0
다사751491,69.0,1,0.4844,0
다사729528,8.0,0,0.6888,1
다사731481,8.0,0,0.5087,1
다사732479,8.0,0,0.6888,1
다사762495,8.0,0,0.6888,1
다사713468,8.0,0,0.358,0
다사751499,6.0,0,0.1698,0
다사744505,0.0,0,0.6888,1
다사703457,8.0,0,0.6888,1
다사740518,69.0,1,0.434,0
다사741480,8.0,0,0.6888,1
다사728473,8.0,0,0.6888,1
다사705494,69.0,1,0.4844,0
다사689451,69.0,1,0.3126,0
다사727500,69.0,1,0.2476,0
다사723469,1.0,0,0.5125,1
다사723537,1.0,0,0.6888,1
다사735523,1.0,0,0.5506,1
다사686453,8.0,0,0.6888,1
다사687451,8.0,0,0.6888,1
다사692461,8.0,0,0.6888,1
다사771426,8.0,0,0.6888,1
다사758482,8.0,0,0.4423,0
다사757457,8.0,0,0.6888,1
다사755494,8.0,0,0.5605,1
다사749498,8.0,0,0.358,0
다사734516,8.0,0,0.6884,1
다사730481,8.0,0,0.6888,1
다사722521,69.0,1,0.73,1
다사747492,8.0,0,0.5675,1
다사755488,0.0,0,0.2508,0
다사704494,8.0,0,0.6888,1
다사780487,69.0,1,0.6888,1
다사735486,69.0,1,0.677,1
다사730539,8.0,0,0.6888,1
다사717533,8.0,0,0.1698,0
다사723519,0.0,0,0.5404,1
다사690464,8.0,0,0.4173,0
다사731470,8.0,0,0.6888,1
다사757489,8.0,0,0.744,1
다사753492,0.0,0,0.5764,1
다사725521,69.0,1,0.2081,0
다사729532,69.0,1,0.6888,1
다사764445,69.0,1,0.4031,0
